Epoch: 0  time/epoch: 6.557  correct: 26 loss: 7.220781384505632
Epoch: 61  time/epoch: 1.857  correct: 46 loss: 6.25625026922794
Epoch: 62  time/epoch: 1.861  correct: 46 loss: 4.642745760670478
Epoch: 63  time/epoch: 1.946  correct: 46 loss: 5.062981007970461
Epoch: 64  time/epoch: 1.844  correct: 46 loss: 4.850848098444124
Epoch: 65  time/epoch: 2.61  correct: 45 loss: 4.70141114063454
Epoch: 66  time/epoch: 3.056  correct: 46 loss: 4.605437201800222
Epoch: 67  time/epoch: 3.185  correct: 46 loss: 4.447878441546672
Epoch: 68  time/epoch: 3.202  correct: 47 loss: 4.699285792045877
Epoch: 69  time/epoch: 2.581  correct: 46 loss: 3.9857218524801423
Epoch: 70  time/epoch: 1.919  correct: 47 loss: 3.8217290766758083
Epoch: 71  time/epoch: 1.832  correct: 47 loss: 4.542129616449643
Epoch: 72  time/epoch: 1.89  correct: 46 loss: 4.651624707383378
Epoch: 73  time/epoch: 1.901  correct: 46 loss: 4.648932473549438
Epoch: 74  time/epoch: 2.104  correct: 47 loss: 3.9918600573846263
Epoch: 75  time/epoch: 2.764  correct: 47 loss: 4.717518129712921
Epoch: 76  time/epoch: 3.282  correct: 47 loss: 4.696176212185909
Epoch: 77  time/epoch: 3.154  correct: 47 loss: 4.530110706083982
Epoch: 78  time/epoch: 3.181  correct: 47 loss: 3.280030725675032
Epoch: 79  time/epoch: 2.0  correct: 47 loss: 3.5986936735654047
Epoch: 80  time/epoch: 1.854  correct: 47 loss: 3.5336961999585315
Epoch: 81  time/epoch: 1.828  correct: 47 loss: 3.4434470039516887
Epoch: 82  time/epoch: 1.961  correct: 47 loss: 3.0757219272914993
Epoch: 83  time/epoch: 1.85  correct: 47 loss: 3.1556445175898826
Epoch: 84  time/epoch: 2.558  correct: 49 loss: 4.002503913340851
Epoch: 85  time/epoch: 2.99  correct: 50 loss: 3.035282926071593
Epoch: 86  time/epoch: 3.312  correct: 50 loss: 3.2770787848483494
Epoch: 87  time/epoch: 3.235  correct: 47 loss: 3.1744875751437585
Epoch: 88  time/epoch: 2.615  correct: 47 loss: 2.3003345141512956
Epoch: 89  time/epoch: 1.916  correct: 47 loss: 2.38938317893272
Epoch: 90  time/epoch: 1.857  correct: 47 loss: 2.3610669591104667
Epoch: 91  time/epoch: 1.866  correct: 50 loss: 3.1713955294328677
Epoch: 92  time/epoch: 1.935  correct: 48 loss: 3.6304229429644996
Epoch: 93  time/epoch: 2.106  correct: 50 loss: 2.4529344490315563
Epoch: 94  time/epoch: 2.779  correct: 50 loss: 2.9678398468747282
Epoch: 95  time/epoch: 3.244  correct: 50 loss: 2.044271411708676
Epoch: 96  time/epoch: 3.187  correct: 50 loss: 2.46749476468639
Epoch: 97  time/epoch: 3.193  correct: 50 loss: 2.876496471551255
Epoch: 98  time/epoch: 1.986  correct: 49 loss: 2.1977795481356983
Epoch: 99  time/epoch: 1.895  correct: 50 loss: 2.9429950597309915
Epoch: 100  time/epoch: 1.871  correct: 50 loss: 2.605197334814698
Epoch: 101  time/epoch: 1.834  correct: 50 loss: 1.6524717959629447
Epoch: 102  time/epoch: 1.893  correct: 50 loss: 2.4527290953410765
Epoch: 103  time/epoch: 2.456  correct: 48 loss: 2.524265933498083
Epoch: 104  time/epoch: 2.933  correct: 50 loss: 3.4268143894469874
Epoch: 105  time/epoch: 3.277  correct: 50 loss: 2.814879639393953
Epoch: 106  time/epoch: 3.212  correct: 50 loss: 2.9078838786515835
Epoch: 107  time/epoch: 2.744  correct: 50 loss: 1.9112704910140192
Epoch: 108  time/epoch: 1.945  correct: 49 loss: 2.5415480425250663
Epoch: 109  time/epoch: 1.842  correct: 50 loss: 2.2326266304300395
Epoch: 110  time/epoch: 1.843  correct: 50 loss: 2.2136695231674803
Epoch: 111  time/epoch: 1.84  correct: 50 loss: 2.3417838920591363
Epoch: 112  time/epoch: 2.07  correct: 48 loss: 1.4991485929837938
Epoch: 113  time/epoch: 2.785  correct: 50 loss: 2.5363658987042137
Epoch: 114  time/epoch: 3.14  correct: 49 loss: 1.8378531316973143
Epoch: 115  time/epoch: 3.368  correct: 50 loss: 1.9868151211374416
Epoch: 116  time/epoch: 3.223  correct: 49 loss: 2.5714329738569885
Epoch: 117  time/epoch: 2.076  correct: 50 loss: 2.105146943659769
Epoch: 118  time/epoch: 1.93  correct: 50 loss: 2.4867827559989912
Epoch: 119  time/epoch: 1.853  correct: 50 loss: 2.3801694255217316
Epoch: 120  time/epoch: 1.843  correct: 50 loss: 1.8223731365966054
Epoch: 121  time/epoch: 2.174  correct: 50 loss: 2.3578443073127997
Epoch: 122  time/epoch: 2.625  correct: 50 loss: 1.9789920379597663
Epoch: 123  time/epoch: 2.949  correct: 49 loss: 2.964866409277867
Epoch: 124  time/epoch: 3.191  correct: 50 loss: 1.693006891862485
Epoch: 125  time/epoch: 3.283  correct: 50 loss: 2.1278575810346
Epoch: 126  time/epoch: 2.577  correct: 50 loss: 1.698744431700982
Epoch: 127  time/epoch: 1.84  correct: 50 loss: 1.5558349533949594
Epoch: 128  time/epoch: 1.908  correct: 50 loss: 1.5972337257820093
Epoch: 129  time/epoch: 1.846  correct: 50 loss: 2.246630537915107
Epoch: 130  time/epoch: 1.86  correct: 49 loss: 1.8982914209161559
Epoch: 131  time/epoch: 2.163  correct: 49 loss: 2.139980278159273
Epoch: 132  time/epoch: 2.903  correct: 50 loss: 1.8088300828152148
Epoch: 133  time/epoch: 3.049  correct: 50 loss: 2.628948917692248
Epoch: 134  time/epoch: 3.423  correct: 50 loss: 1.7520038155542612
Epoch: 135  time/epoch: 3.435  correct: 50 loss: 1.4837147882952695
Epoch: 136  time/epoch: 3.379  correct: 50 loss: 1.3694979660432884
Epoch: 137  time/epoch: 2.314  correct: 50 loss: 1.3315539496898028
Epoch: 138  time/epoch: 1.836  correct: 50 loss: 1.766099188924955
Epoch: 139  time/epoch: 1.842  correct: 50 loss: 1.1878341067951723
Epoch: 140  time/epoch: 1.835  correct: 50 loss: 2.1887268525990793
Epoch: 141  time/epoch: 2.652  correct: 50 loss: 1.3804364691243722
Epoch: 142  time/epoch: 2.971  correct: 50 loss: 1.1660657678787172
Epoch: 143  time/epoch: 3.208  correct: 50 loss: 1.613222693976377
Epoch: 144  time/epoch: 3.302  correct: 50 loss: 2.261678021205267
Epoch: 145  time/epoch: 2.581  correct: 50 loss: 1.6952622991157629
Epoch: 146  time/epoch: 1.837  correct: 50 loss: 1.481961105779425
Epoch: 147  time/epoch: 1.915  correct: 50 loss: 1.3194517499906813
Epoch: 148  time/epoch: 1.863  correct: 50 loss: 0.8029033196022963
Epoch: 149  time/epoch: 1.876  correct: 50 loss: 1.5140424175397003
Epoch: 150  time/epoch: 2.145  correct: 50 loss: 1.84921705428662
Epoch: 151  time/epoch: 2.771  correct: 50 loss: 0.6535243781039131
Epoch: 152  time/epoch: 3.178  correct: 50 loss: 1.7788740062969683
Epoch: 153  time/epoch: 3.205  correct: 50 loss: 1.4557302135977495
Epoch: 154  time/epoch: 3.312  correct: 50 loss: 1.3599810794891198
Epoch: 155  time/epoch: 1.901  correct: 50 loss: 0.7461598037122033
Epoch: 156  time/epoch: 1.878  correct: 50 loss: 1.2758296639056212
Epoch: 157  time/epoch: 1.939  correct: 50 loss: 1.361166376031522
Epoch: 158  time/epoch: 1.818  correct: 50 loss: 1.0951763946470432
Epoch: 159  time/epoch: 1.837  correct: 50 loss: 1.1847352461556253
Epoch: 160  time/epoch: 2.605  correct: 50 loss: 1.601844790576033
Epoch: 161  time/epoch: 3.024  correct: 50 loss: 0.9968943807236745
Epoch: 162  time/epoch: 3.197  correct: 50 loss: 1.637879939720995
Epoch: 163  time/epoch: 3.28  correct: 50 loss: 0.7652328515936307
Epoch: 164  time/epoch: 2.631  correct: 50 loss: 1.6876766414894762
Epoch: 165  time/epoch: 1.846  correct: 50 loss: 1.040063236393109
Epoch: 166  time/epoch: 1.899  correct: 50 loss: 1.2841088667796872
Epoch: 167  time/epoch: 1.91  correct: 50 loss: 2.2657174527179436
Epoch: 168  time/epoch: 1.849  correct: 50 loss: 0.6232260427714142
Epoch: 169  time/epoch: 2.084  correct: 50 loss: 1.6078125975164967
Epoch: 170  time/epoch: 2.859  correct: 50 loss: 0.9493312155790735
Epoch: 171  time/epoch: 3.18  correct: 50 loss: 1.1483920806641288
Epoch: 172  time/epoch: 3.192  correct: 50 loss: 1.066437063601994
Epoch: 173  time/epoch: 3.295  correct: 50 loss: 0.965123803820427
Epoch: 174  time/epoch: 1.893  correct: 50 loss: 1.3749659708761865
Epoch: 175  time/epoch: 1.855  correct: 50 loss: 0.7484445637160095
Epoch: 176  time/epoch: 1.892  correct: 50 loss: 0.866666920474682
Epoch: 177  time/epoch: 1.849  correct: 50 loss: 2.0202882822018773
Epoch: 178  time/epoch: 1.845  correct: 50 loss: 0.9129738757240954
Epoch: 179  time/epoch: 2.503  correct: 50 loss: 1.1439616780353468
Epoch: 180  time/epoch: 3.075  correct: 50 loss: 0.5846562560021324
Epoch: 181  time/epoch: 3.261  correct: 50 loss: 0.8113415465809803
Epoch: 182  time/epoch: 3.218  correct: 50 loss: 1.1736263655153611
Epoch: 183  time/epoch: 2.695  correct: 50 loss: 0.725223992538146
Epoch: 184  time/epoch: 1.85  correct: 50 loss: 0.6407640333616839
Epoch: 185  time/epoch: 1.872  correct: 50 loss: 0.9797215706457116
Epoch: 186  time/epoch: 1.979  correct: 50 loss: 0.2802054515662564
Epoch: 187  time/epoch: 1.862  correct: 50 loss: 1.396547415750518
Epoch: 188  time/epoch: 2.093  correct: 50 loss: 1.1332515872065054
Epoch: 189  time/epoch: 3.076  correct: 50 loss: 0.49720246104298943
Epoch: 190  time/epoch: 3.13  correct: 50 loss: 1.4396667245458947
Epoch: 191  time/epoch: 3.223  correct: 50 loss: 0.5294840196687619
Epoch: 192  time/epoch: 3.305  correct: 50 loss: 0.5151957613909541
Epoch: 193  time/epoch: 2.046  correct: 50 loss: 1.379143609564776
Epoch: 194  time/epoch: 1.85  correct: 50 loss: 1.691559549752107
Epoch: 195  time/epoch: 1.833  correct: 50 loss: 0.6577755026489629
Epoch: 196  time/epoch: 1.897  correct: 50 loss: 1.0065854560064034
Epoch: 197  time/epoch: 1.861  correct: 50 loss: 0.8941050012028815
Epoch: 198  time/epoch: 2.437  correct: 50 loss: 0.7040981370895313
Epoch: 199  time/epoch: 3.052  correct: 50 loss: 0.7246741267149757
Epoch: 200  time/epoch: 3.169  correct: 50 loss: 1.2615214876530172
Epoch: 201  time/epoch: 3.184  correct: 50 loss: 0.43942363042506777
Epoch: 202  time/epoch: 2.862  correct: 50 loss: 1.4244077359356246
Epoch: 203  time/epoch: 1.855  correct: 50 loss: 0.7425457382076476
Epoch: 204  time/epoch: 1.854  correct: 50 loss: 1.1508041717695676
Epoch: 205  time/epoch: 1.956  correct: 50 loss: 0.4342031920059637
Epoch: 206  time/epoch: 1.832  correct: 50 loss: 0.7214668654180203
Epoch: 207  time/epoch: 1.995  correct: 50 loss: 1.2578665368000352
Epoch: 208  time/epoch: 2.727  correct: 50 loss: 1.0067105647797656
Epoch: 209  time/epoch: 3.235  correct: 50 loss: 0.45389449215799954
Epoch: 210  time/epoch: 3.211  correct: 50 loss: 0.4298535303832803
Epoch: 211  time/epoch: 3.201  correct: 50 loss: 0.839816143094017
Epoch: 212  time/epoch: 2.165  correct: 50 loss: 1.0008404702034035
Epoch: 213  time/epoch: 1.843  correct: 50 loss: 1.1499451749257048
Epoch: 214  time/epoch: 1.821  correct: 50 loss: 1.0645630808555273
Epoch: 215  time/epoch: 1.913  correct: 50 loss: 0.44482978685248514
Epoch: 216  time/epoch: 1.827  correct: 50 loss: 0.8663158716677554
Epoch: 217  time/epoch: 2.362  correct: 50 loss: 0.5459123035216384
Epoch: 218  time/epoch: 3.036  correct: 50 loss: 0.2255140373872275
Epoch: 219  time/epoch: 3.174  correct: 50 loss: 0.3586277544684888
Epoch: 220  time/epoch: 3.201  correct: 50 loss: 0.8103805237971462
Epoch: 221  time/epoch: 2.954  correct: 50 loss: 0.621284365748082
Epoch: 222  time/epoch: 1.9  correct: 50 loss: 0.6276842388730455
Epoch: 223  time/epoch: 1.865  correct: 50 loss: 0.6362760188230656
Epoch: 224  time/epoch: 1.842  correct: 50 loss: 0.6496448463129865
Epoch: 225  time/epoch: 1.917  correct: 50 loss: 0.8250772779244523
Epoch: 226  time/epoch: 1.833  correct: 50 loss: 0.9602554120587716
Epoch: 227  time/epoch: 2.789  correct: 50 loss: 0.4899359021171264
Epoch: 228  time/epoch: 3.223  correct: 50 loss: 0.6330762232161986
Epoch: 229  time/epoch: 3.2  correct: 50 loss: 0.6675650248338454
Epoch: 230  time/epoch: 3.233  correct: 50 loss: 0.8099197868423091
Epoch: 231  time/epoch: 2.301  correct: 50 loss: 0.41117682679089174
Epoch: 232  time/epoch: 1.831  correct: 50 loss: 0.18096839797585584
Epoch: 233  time/epoch: 1.849  correct: 50 loss: 0.6583820364416721
Epoch: 234  time/epoch: 1.844  correct: 50 loss: 0.9453804432442858
Epoch: 235  time/epoch: 1.938  correct: 50 loss: 0.5580329508073061
Epoch: 236  time/epoch: 2.371  correct: 50 loss: 0.40833854240420875
Epoch: 237  time/epoch: 2.868  correct: 50 loss: 0.37502286696212767
Epoch: 238  time/epoch: 3.292  correct: 50 loss: 0.3981770042353776
Epoch: 239  time/epoch: 3.193  correct: 50 loss: 0.15449724000363274
Epoch: 240  time/epoch: 2.956  correct: 50 loss: 0.4561362669667986
Epoch: 241  time/epoch: 1.949  correct: 50 loss: 0.37691006689478823
Epoch: 242  time/epoch: 1.885  correct: 50 loss: 0.8551588296260105
Epoch: 243  time/epoch: 1.838  correct: 50 loss: 0.30950169397278104
Epoch: 244  time/epoch: 1.913  correct: 50 loss: 0.45813151265166324
Epoch: 245  time/epoch: 1.834  correct: 50 loss: 1.0240788856773793
Epoch: 246  time/epoch: 2.752  correct: 50 loss: 0.5010604256435882
Epoch: 247  time/epoch: 3.163  correct: 50 loss: 0.5686994867212892
Epoch: 248  time/epoch: 3.246  correct: 50 loss: 0.524658234518029
Epoch: 249  time/epoch: 3.165  correct: 50 loss: 0.729938989516045
Epoch: 250  time/epoch: 2.304  correct: 50 loss: 0.3636211832097415
Epoch: 251  time/epoch: 1.92  correct: 50 loss: 0.8245182070289853
Epoch: 252  time/epoch: 1.88  correct: 50 loss: 0.4502668420631718
Epoch: 253  time/epoch: 1.855  correct: 50 loss: 0.24720421222141795
Epoch: 254  time/epoch: 2.22  correct: 50 loss: 0.24103834946905978
Epoch: 255  time/epoch: 2.907  correct: 50 loss: 0.6491114629895586
Epoch: 256  time/epoch: 3.037  correct: 50 loss: 0.22565738900456117
Epoch: 257  time/epoch: 3.563  correct: 50 loss: 1.1661459068413915
Epoch: 258  time/epoch: 3.351  correct: 50 loss: 0.42059520211211504
Epoch: 259  time/epoch: 3.317  correct: 50 loss: 1.0219264754152437
Epoch: 260  time/epoch: 2.163  correct: 50 loss: 0.06171521542232494
Epoch: 261  time/epoch: 1.846  correct: 50 loss: 0.4533275670288219
Epoch: 262  time/epoch: 1.846  correct: 50 loss: 0.3047298080014901
Epoch: 263  time/epoch: 1.817  correct: 50 loss: 0.7784376962700963
Epoch: 264  time/epoch: 1.897  correct: 50 loss: 0.7962883173899448
Epoch: 265  time/epoch: 2.374  correct: 50 loss: 0.9082200067430474
Epoch: 266  time/epoch: 2.836  correct: 50 loss: 0.2647859571938407
Epoch: 267  time/epoch: 3.284  correct: 50 loss: 0.514942772946252
Epoch: 268  time/epoch: 3.202  correct: 50 loss: 0.3984288599886964
Epoch: 269  time/epoch: 2.929  correct: 50 loss: 0.6387789705883582
Epoch: 270  time/epoch: 1.916  correct: 50 loss: 0.6615165424587497
Epoch: 271  time/epoch: 1.819  correct: 50 loss: 0.6838697165476868
Epoch: 272  time/epoch: 1.846  correct: 50 loss: 0.3341093538668345
Epoch: 273  time/epoch: 1.924  correct: 50 loss: 0.4611758308023271
Epoch: 274  time/epoch: 1.838  correct: 50 loss: 0.46703406876723874
Epoch: 275  time/epoch: 2.748  correct: 50 loss: 0.2808985525716382
Epoch: 276  time/epoch: 3.06  correct: 50 loss: 0.8380974317803338
Epoch: 277  time/epoch: 3.258  correct: 50 loss: 0.7709783433092605
Epoch: 278  time/epoch: 3.256  correct: 50 loss: 0.8852369973651714
Epoch: 279  time/epoch: 2.321  correct: 50 loss: 0.33641728663491777
Epoch: 280  time/epoch: 1.919  correct: 50 loss: 0.29733477481675363
Epoch: 281  time/epoch: 1.85  correct: 50 loss: 0.6692591640653844
Epoch: 282  time/epoch: 1.87  correct: 50 loss: 0.8441762243868739
Epoch: 283  time/epoch: 1.914  correct: 50 loss: 0.09195504576005335
Epoch: 284  time/epoch: 2.306  correct: 50 loss: 0.6633564938175682
Epoch: 285  time/epoch: 2.862  correct: 50 loss: 0.6022079231477446
Epoch: 286  time/epoch: 3.268  correct: 50 loss: 0.23440067848835672
Epoch: 287  time/epoch: 3.133  correct: 50 loss: 0.11234029808045805
Epoch: 288  time/epoch: 3.093  correct: 50 loss: 0.6717245798696027
Epoch: 289  time/epoch: 1.84  correct: 50 loss: 0.09152851414507857
Epoch: 290  time/epoch: 1.953  correct: 50 loss: 0.540423452114066
Epoch: 291  time/epoch: 1.842  correct: 50 loss: 0.38358595742184515
Epoch: 292  time/epoch: 1.841  correct: 50 loss: 0.636740713352973
Epoch: 293  time/epoch: 1.907  correct: 50 loss: 0.32406217515810737
Epoch: 294  time/epoch: 2.685  correct: 50 loss: 0.20375813886862923
Epoch: 295  time/epoch: 3.03  correct: 50 loss: 0.2592894512968348
Epoch: 296  time/epoch: 3.285  correct: 50 loss: 0.5279922014726948
Epoch: 297  time/epoch: 3.187  correct: 50 loss: 0.8196785319459798
Epoch: 298  time/epoch: 2.456  correct: 50 loss: 0.17468326339603024
Epoch: 299  time/epoch: 1.895  correct: 50 loss: 0.6056757933418271
Epoch: 300  time/epoch: 1.848  correct: 50 loss: 0.24424553228662974
Epoch: 301  time/epoch: 1.851  correct: 50 loss: 0.22746732118627314
Epoch: 302  time/epoch: 1.92  correct: 50 loss: 0.8533801454135679
Epoch: 303  time/epoch: 2.191  correct: 50 loss: 0.65783451855203
Epoch: 304  time/epoch: 2.77  correct: 50 loss: 0.7273514588320726
Epoch: 305  time/epoch: 3.186  correct: 50 loss: 0.37837522713289223
Epoch: 306  time/epoch: 3.312  correct: 50 loss: 0.42240127387228965
Epoch: 307  time/epoch: 3.209  correct: 50 loss: 0.7949327267541524
Epoch: 308  time/epoch: 1.852  correct: 50 loss: 0.27980322491208565
Epoch: 309  time/epoch: 1.95  correct: 50 loss: 0.2953347815358075
Epoch: 310  time/epoch: 1.858  correct: 50 loss: 0.22292936806131558
Epoch: 311  time/epoch: 1.856  correct: 50 loss: 0.4323907760325739
Epoch: 312  time/epoch: 1.897  correct: 50 loss: 0.5978099327696811
Epoch: 313  time/epoch: 2.623  correct: 50 loss: 0.5133779728458963
Epoch: 314  time/epoch: 2.97  correct: 50 loss: 0.19906723803656154
Epoch: 315  time/epoch: 3.281  correct: 50 loss: 0.16747486167032238
Epoch: 316  time/epoch: 3.188  correct: 50 loss: 0.03172117184707118
Epoch: 317  time/epoch: 2.578  correct: 50 loss: 0.22292092558257812
Epoch: 318  time/epoch: 1.88  correct: 50 loss: 0.5473993589956618
Epoch: 319  time/epoch: 1.899  correct: 50 loss: 0.9910297949209482
Epoch: 320  time/epoch: 1.836  correct: 50 loss: 0.9029773593827033
Epoch: 321  time/epoch: 1.839  correct: 50 loss: 0.18022417502839397
Epoch: 322  time/epoch: 2.151  correct: 50 loss: 0.3095948221974758
Epoch: 323  time/epoch: 2.861  correct: 50 loss: 0.35907621284681523
Epoch: 324  time/epoch: 3.206  correct: 50 loss: 0.17038630775402303
Epoch: 325  time/epoch: 3.297  correct: 50 loss: 0.5198490309701002
Epoch: 326  time/epoch: 3.22  correct: 50 loss: 0.17820778360269313
Epoch: 327  time/epoch: 2.129  correct: 50 loss: 0.7640997976211703
Epoch: 328  time/epoch: 1.959  correct: 50 loss: 0.2298215617002341
Epoch: 329  time/epoch: 1.841  correct: 50 loss: 0.34140805362563864
Epoch: 330  time/epoch: 1.868  correct: 50 loss: 0.8481471901185554
Epoch: 331  time/epoch: 1.853  correct: 50 loss: 0.2696942470021044
Epoch: 332  time/epoch: 2.512  correct: 50 loss: 0.39028866980546284
Epoch: 333  time/epoch: 2.888  correct: 50 loss: 0.817594387561195
Epoch: 334  time/epoch: 3.221  correct: 50 loss: 0.0593649341143454
Epoch: 335  time/epoch: 3.286  correct: 50 loss: 0.5438135291012959
Epoch: 336  time/epoch: 2.822  correct: 50 loss: 0.37566918858276593
Epoch: 337  time/epoch: 1.851  correct: 50 loss: 0.39413525124725346
Epoch: 338  time/epoch: 1.906  correct: 50 loss: 0.42293182033756865
Epoch: 339  time/epoch: 1.9  correct: 50 loss: 0.2167128873454276
Epoch: 340  time/epoch: 1.877  correct: 50 loss: 0.4233447654852974
Epoch: 341  time/epoch: 2.078  correct: 50 loss: 0.33425949159366286
Epoch: 342  time/epoch: 2.778  correct: 50 loss: 0.47837476537265133
Epoch: 343  time/epoch: 3.102  correct: 50 loss: 0.21297128020819883
Epoch: 344  time/epoch: 3.166  correct: 50 loss: 0.5880148302300868
Epoch: 345  time/epoch: 3.23  correct: 50 loss: 0.3955512182925993
Epoch: 346  time/epoch: 2.126  correct: 50 loss: 0.8656902350884851
Epoch: 347  time/epoch: 1.903  correct: 50 loss: 0.33801030553127986
Epoch: 348  time/epoch: 1.916  correct: 50 loss: 0.16277833424752464
Epoch: 349  time/epoch: 1.869  correct: 50 loss: 0.0782732643141447
Epoch: 350  time/epoch: 1.841  correct: 50 loss: 0.10881429575791898
Epoch: 351  time/epoch: 2.442  correct: 50 loss: 0.5218754328563927
Epoch: 352  time/epoch: 2.913  correct: 50 loss: 0.3939261858422568
Epoch: 353  time/epoch: 3.237  correct: 50 loss: 0.3735952317386915
Epoch: 354  time/epoch: 3.266  correct: 50 loss: 0.04618586725014184
Epoch: 355  time/epoch: 2.875  correct: 50 loss: 0.3183577348212416
Epoch: 356  time/epoch: 1.839  correct: 50 loss: 0.5963221333744388
Epoch: 357  time/epoch: 1.906  correct: 50 loss: 0.12804158037975458
Epoch: 358  time/epoch: 1.87  correct: 50 loss: 0.0902980577110137
Epoch: 359  time/epoch: 1.888  correct: 50 loss: 0.23934349588091902
Epoch: 360  time/epoch: 1.932  correct: 50 loss: 0.34490905751267764
Epoch: 361  time/epoch: 2.854  correct: 50 loss: 0.19806041945390582
Epoch: 362  time/epoch: 3.14  correct: 50 loss: 0.2027259589158674
Epoch: 363  time/epoch: 3.203  correct: 50 loss: 0.7401898832362706
Epoch: 364  time/epoch: 3.27  correct: 50 loss: 0.4969868454992201
Epoch: 365  time/epoch: 2.179  correct: 50 loss: 0.21939430035638874
Epoch: 366  time/epoch: 1.847  correct: 50 loss: 0.025611073986192924
Epoch: 367  time/epoch: 1.895  correct: 50 loss: 0.05010016624459927
Epoch: 368  time/epoch: 1.861  correct: 50 loss: 0.7297079146918263
Epoch: 369  time/epoch: 1.833  correct: 50 loss: 0.8600627071516169
